lat,lon,Score,PVOUT_csi,GHI,DNI,ELE,GTI_opta,OPTA,TEMP,DIF
25.41585,44.86662,0.37444961150122325,1863.9207763671875,2232.0234375,2098.875,747,2444.71875,28,26.0,821.015625
24.2,38.43333,0.37305360579196056,1886.041259765625,2299.34375,2290.5078125,80,2493.6640625,26,29.375,756.21875
23.86876,46.99531,0.37256707598056565,1861.41455078125,2249.953125,2056.6875,482,2446.8046875,27,27.875,853.0546875
18.19085,44.47447,0.3901285287875455,1959.3525390625,2414.453125,2292.53125,1193,2571.0234375,23,26.0,826.078125
22.83339,46.1189,0.38695151704618064,1955.5672607421875,2329.5625,2234.5703125,1097,2524.515625,26,24.875,815.5859375
25.16793,41.52651,0.37693029081706764,1891.0223388671875,2281.234375,2247.421875,1110,2476.796875,26,25.5625,763.15625
22.91667,46.06667,0.37610366956535524,1881.6683349609373,2283.9296875,2092.84375,599,2476.4453125,26,27.625,859.0859375
23.91808,46.8424,0.3762230094804102,1865.28173828125,2267.484375,2097.6015625,580,2468.328125,27,27.5,841.0390625
25.11667,41.68333,0.37893389997202326,1903.5576171875,2285.09375,2265.8984375,893,2490.96875,26,26.5625,770.71875
28.7,38.53333,0.39464280186254336,1995.3790283203125,2293.8046875,2572.1015625,876,2570.3359375,30,22.0625,641.7890625
26.21667,47.73333,0.3597516890333582,1805.1798095703125,2155.3125,1926.359375,378,2361.9609375,29,26.5625,858.1953125
27.38333,46.83333,0.35892104029627314,1794.6678466796875,2132.5,1922.1796875,308,2357.90625,30,26.3125,847.6328125
24.71194,45.31792,0.3745888210739713,1879.7608642578125,2253.71875,2132.5,782,2457.8125,27,26.0625,817.5625
28.03333,45.58333,0.35568539779479014,1808.03759765625,2137.375,1969.0625,383,2359.140625,29,25.625,829.5703125
28.72054,44.01974,0.3657508780818902,1848.880859375,2157.890625,2078.0859375,522,2399.25,30,24.6875,793.7890625
20.65,40.51667,0.3293533088211103,1751.17724609375,2205.0234375,1865.0859375,412,2322.5390625,21,29.5625,869.046875
26.08333,38.08333,0.3874167003618095,1924.74072265625,2330.7109375,2529.375,421,2558.4375,27,27.625,664.140625
17.0421,41.54541,0.3069543198699677,1786.546142578125,2183.4453125,1703.8828125,1,2273.65625,18,29.0625,952.21875
17.15204,41.61843,0.2991858630973454,1779.252197265625,2175.125,1683.4921875,-109,2264.3828125,17,29.0625,957.1484375
24.1321,39.10873,0.3784676200143439,1948.296630859375,2346.1953125,2445.03125,1158,2536.7421875,24,24.5,700.6484375
27.31667,37.88333,0.4141508353247447,2051.9501953125,2368.21875,2746.984375,1098,2648.7421875,31,21.25,594.84375
17.13092,42.68874,0.30260103159745244,1666.5272216796875,2080.4140625,1506.8046875,49,2174.9453125,20,30.8125,998.6953125
26.39358,47.97816,0.35443976635890895,1785.3741455078125,2135.2265625,1876.671875,274,2341.796875,29,26.75,868.9296875
18.50544,41.90427,0.3120036465388736,1703.8912353515625,2123.609375,1647.296875,742,2224.78125,20,28.0625,932.3359375
19.96667,41.06667,0.32008660019268803,1713.451171875,2146.6171875,1708.8515625,258,2263.671875,21,30.4375,925.75
26.96194,47.48485,0.359014345733747,1794.0479736328125,2132.71875,1904.1953125,319,2349.3046875,30,26.375,855.9296875
26.45,48.83333,0.3479645594071672,1761.7420654296875,2108.6953125,1802.8671875,132,2310.8359375,29,27.3125,887.5078125
26.94361,47.92773,0.35499347635396616,1776.6212158203125,2116.1875,1848.96875,242,2328.78125,30,26.8125,870.546875
25.9562,48.8563,0.3512790500145624,1770.004150390625,2119.453125,1796.6328125,221,2322.0625,29,27.125,899.828125
29.82233,41.90923,0.37199978131682654,1883.234130859375,2167.3046875,2176.8046875,521,2433.546875,31,23.75,757.90625
25.81667,37.36667,0.37696544255543996,1913.7005615234373,2322.953125,2505.3984375,130,2534.15625,26,27.75,669.1953125
16.42656,42.92378,0.30161797779850663,1682.4822998046875,2084.6875,1496.7109375,53,2178.078125,20,30.0,1004.9765625
18.7607,43.87026,0.3951698589511856,1989.793212890625,2431.8515625,2390.9140625,1689,2594.9453125,23,23.625,780.0
17.48333,41.8,0.2940604543317617,1750.4012451171875,2142.2109375,1612.6640625,-27,2228.4765625,17,29.125,971.1328125
27.36667,49.05,0.34240803726684177,1766.8377685546875,2093.1875,1833.109375,6,2296.2734375,29,26.8125,862.1875
16.90297,43.1231,0.28141178110479953,1605.6412353515625,2007.96875,1400.6796875,275,2096.265625,19,29.375,985.8046875
28.59509,35.05447,0.394790511012696,1992.9466552734373,2342.7109375,2812.9921875,354,2615.9609375,29,24.8125,536.171875
26.11667,47.75,0.36056860444580996,1806.53759765625,2158.734375,1931.75,388,2363.3125,29,26.5625,857.78125
24.38333,39.71667,0.3740033005763781,1883.91845703125,2290.7890625,2289.0234375,735,2479.9765625,25,27.6875,755.2109375
17.42789,42.54813,0.30609208423021034,1678.6776123046875,2097.6015625,1551.515625,99,2197.3671875,20,30.625,985.890625
24.33195,39.83329,0.37188013497057437,1897.6160888671875,2299.5703125,2309.8359375,1031,2479.8515625,24,26.5,742.46875
24.92782,40.73693,0.38439435505407327,1906.0257568359373,2304.1015625,2311.046875,1085,2509.171875,26,26.125,758.984375
27.41524,40.85917,0.35318452850698157,1916.128662109375,2192.34375,2135.953125,1156,2406.6015625,28,22.0625,704.5703125
20.46667,44.85,0.37546950510853716,1888.2315673828125,2325.609375,2076.9765625,666,2484.1875,24,28.0,888.890625
28.72162,35.11794,0.3889035273355293,1987.76416015625,2337.09375,2777.171875,520,2606.3203125,29,23.375,525.2265625
22.02501,43.40325,0.3760184139116134,1879.4501953125,2315.0703125,2109.765625,1055,2485.984375,24,26.9375,858.03125
18.8,41.66667,0.3070328102977295,1691.7109375,2123.3984375,1618.921875,124,2226.125,20,30.875,940.5078125
29.51451,41.87874,0.380855567425177,1896.2718505859373,2186.0859375,2220.5,576,2454.6796875,32,23.8125,746.5625
21.5343,40.07752,0.35187738528502976,1825.193359375,2271.4921875,2033.7421875,814,2412.65625,22,27.875,840.15625
29.44491,41.66125,0.3779426034784193,1904.254638671875,2194.5859375,2243.328125,619,2466.03125,31,23.5,740.140625
23.03641,38.78588,0.32906343257062565,1839.973388671875,2219.2890625,1987.484375,-2,2361.2734375,21,27.9375,849.1796875
23.11611,38.84139,0.3528407458716697,1871.2373046875,2265.46875,2125.453125,7,2431.34375,24,28.375,810.15625
20.82201,39.42437,0.31527980611600376,1779.9830322265625,2186.5234375,1772.546875,6,2299.1796875,19,29.25,934.0390625
27.45271,36.09669,0.38524079712945225,2019.0972900390625,2347.078125,2725.421875,1339,2575.359375,27,19.875,548.2734375
27.25,40.93333,0.39250745682471905,1949.4205322265625,2294.703125,2429.7734375,1067,2541.109375,29,23.375,699.9140625
25.65139,48.11389,0.3587204088429582,1815.4676513671875,2171.5078125,1930.140625,381,2377.765625,28,26.8125,866.6640625
25.64583,48.09167,0.3635029024860681,1817.48681640625,2172.8671875,1934.3046875,395,2376.65625,29,26.6875,865.4375
25.51667,37.93333,0.38496116149601634,1944.15283203125,2345.328125,2555.7734375,483,2559.53125,26,26.75,660.359375
18.55,42.46667,0.37683589977362425,1973.5760498046875,2361.7890625,2380.640625,2143,2515.703125,22,19.75,739.1015625
23.9525,43.71056,0.37936429707387254,1897.820556640625,2285.8046875,2167.640625,978,2485.4765625,26,26.375,819.3671875
25.35636,41.34026,0.380035075660814,1922.1546630859373,2296.4140625,2311.3828125,1166,2501.4921875,26,25.0,742.375
21.50509,42.7035,0.3793247597220166,1906.5032958984373,2332.8828125,2166.9140625,952,2501.9921875,24,27.5625,841.4765625
17.45988,42.5572,0.30617537986278165,1679.4842529296875,2096.9453125,1552.8359375,127,2197.1015625,20,30.5625,984.2734375
27.91667,45.4,0.3572749383957746,1813.5889892578125,2143.140625,1972.5,416,2365.140625,29,25.625,831.703125
24.30885,44.67693,0.3750722596280926,1884.074951171875,2269.09375,2151.78125,915,2467.0546875,26,26.25,816.6875
17.38853,43.04716,0.31461153154812144,1761.2872314453125,2150.078125,1739.7109375,1382,2262.3515625,20,23.4375,883.8046875
21.51667,39.26667,0.33957591332162584,1835.40771484375,2241.7421875,1958.21875,56,2380.171875,22,28.8125,875.140625
18.95,51.43333,0.37854903079180663,1896.1435546875,2339.7421875,2138.2734375,314,2515.609375,25,29.0625,860.5703125
18.5319,43.20815,0.3971628512435679,2008.0238037109373,2428.609375,2455.9453125,1852,2600.609375,23,22.4375,757.640625
25.73333,39.28333,0.3828413583178527,1912.369873046875,2309.6171875,2452.5,742,2522.515625,26,26.9375,693.5546875
26.91667,43.51667,0.3703162333600578,1862.8026123046875,2214.3046875,2134.359375,704,2434.625,28,25.375,796.375
22.08638,42.53189,0.3827134748894256,1911.47509765625,2328.3671875,2174.9609375,931,2508.375,25,27.3125,836.9375
17.26659,46.76765,0.3823085483210706,1923.9727783203125,2386.6640625,2183.734375,788,2540.8828125,23,27.6875,865.8046875
17.28019,47.06395,0.38145304914561196,1916.228271484375,2380.0078125,2182.3828125,764,2531.515625,23,28.0,863.0390625
24.09169,39.52503,0.3730115694173495,1896.8839111328125,2318.6640625,2353.9296875,753,2504.5390625,24,27.375,731.7734375
26.41667,38.11667,0.38698101902464904,1954.553466796875,2345.4296875,2602.5078125,645,2572.265625,26,25.9375,642.4609375
21.88333,42.63333,0.37774166539434967,1904.934814453125,2325.9765625,2162.8046875,926,2500.546875,24,27.4375,840.953125
27.56667,41.63333,0.380326165702402,1916.2889404296875,2260.6875,2371.1875,1153,2493.7421875,28,23.0,697.953125
31.1,41.21667,0.37011819255250616,1879.2701416015625,2142.328125,2177.609375,501,2422.8828125,32,22.8125,742.796875
26.1,49.66667,0.34403667569991014,1765.005859375,2119.359375,1812.6796875,49,2316.59375,28,27.25,889.0859375
26.06137,36.63008,0.3487557928473186,1917.37353515625,2268.625,2372.484375,0,2469.1328125,23,26.375,703.7578125
25.9059,49.09162,0.34939832694917194,1785.2601318359375,2135.15625,1845.078125,201,2335.0078125,28,27.0625,885.46875
21.36229,40.33389,0.3808160846771789,1983.609130859375,2368.7890625,2448.6171875,1809,2534.015625,23,21.3125,708.5
30.91667,39.46667,0.3773352477112862,1939.016845703125,2211.390625,2483.8828125,874,2485.015625,30,20.8125,636.8359375
30.70613,39.41562,0.3850239104907319,1960.4453125,2225.109375,2500.40625,842,2516.7890625,31,21.25,638.4375
23.66667,42.75,0.3831086293763823,1914.9556884765625,2304.3125,2212.1015625,1029,2499.6640625,26,26.25,806.84375
25.79609,48.87284,0.3553998916691592,1791.7890625,2140.65625,1851.15625,248,2342.28125,29,26.875,886.3984375
25.63456,36.50328,0.345375323791153,1903.3717041015625,2236.65625,2224.890625,2,2421.5625,24,25.875,754.3671875
17.62889,43.31726,0.3560878877385378,1866.0166015625,2297.7265625,2139.6171875,1435,2440.796875,22,23.0,798.046875
28.08333,37.28333,0.3989661777706762,2016.90283203125,2336.0390625,2694.6875,938,2611.8125,29,22.0625,605.4609375
16.57528,42.32944,0.2916487850495968,1738.7923583984375,2126.78125,1568.7734375,2,2211.3359375,17,29.0625,985.015625
26.9,35.81667,0.36138361018301635,1960.18359375,2297.359375,2548.7890625,-27,2501.1953125,25,25.6875,629.15625
21.35,40.41667,0.37999240075141766,1967.9798583984373,2361.2578125,2413.1171875,1601,2533.703125,23,22.875,726.203125
16.78749,42.87659,0.29991933519245295,1656.9150390625,2067.9765625,1480.359375,55,2163.0,20,30.75,1002.5703125
28.62727,44.18174,0.365105367766798,1842.751220703125,2154.890625,2060.078125,516,2391.8203125,30,24.8125,799.9609375
28.95,44.43333,0.35978609244948917,1825.6046142578125,2132.7578125,2008.0390625,414,2370.609375,30,25.0,812.5625
16.59009,42.3391,0.2894550239160345,1737.6021728515625,2125.46875,1565.9375,-129,2209.046875,17,29.0625,985.46875
24.55619,46.74222,0.3653554939898145,1852.2349853515625,2235.4921875,2078.0625,565,2428.875,26,27.3125,831.6640625
24.49194,44.7825,0.3790875724210481,1891.279052734375,2269.4453125,2164.7578125,882,2474.6015625,27,26.0,812.1328125
21.40646,42.66254,0.3732212200428187,1906.2445068359373,2338.734375,2158.8515625,1085,2503.890625,23,26.625,833.3359375
25.35926,47.13251,0.36542449831489504,1852.311767578125,2218.109375,2074.671875,576,2423.28125,27,26.4375,823.5
24.02777,38.23246,0.3647027376567111,1919.6890869140625,2299.8359375,2285.4296875,12,2487.421875,25,27.9375,758.015625
25.70247,38.02453,0.3683460721865489,1941.4793701171875,2313.484375,2421.8046875,740,2523.4921875,25,25.8125,663.5390625
20.38333,42.6,0.3873015652550525,1937.0003662109373,2369.3671875,2254.03125,1099,2541.8984375,24,27.0,819.9609375
16.66734,41.98514,0.2992169832077188,1743.0218505859375,2137.4296875,1584.1171875,-2,2217.265625,18,29.0625,990.1484375
19.3515,40.95266,0.30676288410727287,1738.2801513671875,2141.75,1629.1171875,-14,2244.015625,19,30.0,972.84375
21.40761,39.09485,0.32286132110017673,1835.716552734375,2220.8359375,1904.9765625,-38,2344.6953125,20,28.0625,884.078125
22.05877,46.67227,0.3764099768315121,1884.6397705078125,2292.7578125,2068.859375,529,2478.984375,26,27.625,875.6328125
26.68333,36.91667,0.3880779299047376,1939.4302978515625,2347.890625,2653.8828125,416,2577.09375,27,26.375,609.2578125
17.2735,43.1079,0.28666871162068946,1655.3890380859375,2053.015625,1514.546875,1318,2122.921875,19,23.0,918.5390625
26.28333,44.06667,0.3689431295991246,1848.6683349609373,2208.7890625,2071.3515625,602,2418.3828125,28,26.25,823.0546875
16.96667,42.7,0.29765345424628353,1671.740234375,2081.265625,1505.609375,30,2175.1640625,19,30.8125,998.265625
26.02386,36.69596,0.3553281000743507,1914.645263671875,2281.7265625,2406.28125,-2,2467.9375,24,26.375,692.3515625
24.88282,37.80085,0.3851773787528479,1988.923828125,2378.4921875,2673.09375,1002,2580.5859375,24,24.5,618.921875
28.63623,34.97801,0.39294289881477795,1997.4775390625,2347.6953125,2850.3359375,911,2607.40625,28,21.875,514.796875
28.87514,34.84604,0.3783190023195153,1959.923095703125,2288.046875,2645.921875,37,2546.90625,29,24.8125,578.8984375
25.35,38.03333,0.3817945487163811,1963.03466796875,2350.0625,2584.953125,1098,2559.5703125,25,23.5,634.3515625
19.59611,41.70417,0.33200641565688155,1756.6236572265625,2192.4765625,1818.6875,489,2319.296875,21,29.1875,911.265625
22.44613,39.55586,0.3517976403296125,1815.073974609375,2258.390625,2072.28125,223,2409.828125,23,29.75,828.234375
16.42306,41.90556,0.3015802741150226,1784.7877197265625,2179.09375,1684.7109375,1,2267.6328125,17,29.0,960.015625
26.76226,36.09178,0.35525987044902546,1937.090087890625,2281.265625,2472.921875,1,2480.296875,24,25.9375,661.59375
26.01405,36.86171,0.37915134131304434,1949.078369140625,2323.734375,2537.0390625,49,2546.3046875,27,26.8125,655.5859375
26.77101,36.08798,0.3617692370835436,1942.2723388671875,2293.6328125,2516.2109375,-21,2495.484375,25,25.875,647.484375
26.1164,36.73739,0.36858361362042313,1939.681396484375,2316.03125,2532.2109375,96,2523.171875,25,26.5625,651.6171875
28.49961,35.23848,0.397112184926252,2014.733154296875,2364.21875,2879.6640625,774,2634.46875,28,23.1875,513.7890625
27.00161,35.91501,0.36862627973563167,1932.3380126953125,2277.8359375,2491.171875,0,2485.234375,27,25.9375,651.96875
25.46667,46.38333,0.36932293106805114,1846.419921875,2213.1953125,2077.375,584,2419.9921875,28,26.5,819.078125
25.1,49.51667,0.3556814238790969,1808.3424072265625,2169.0546875,1886.0078125,185,2369.6328125,28,27.125,886.53125
21.21667,43.0,0.37392547465760095,1894.924560546875,2329.046875,2145.46875,926,2496.71875,23,27.625,850.9453125
25.54218,37.835,0.3820050292888545,1922.0438232421875,2339.0703125,2526.9453125,348,2552.7421875,26,27.1875,667.8046875
19.83333,39.93333,0.31215366097883485,1807.328125,2191.5078125,1774.2890625,-127,2299.1875,19,28.6875,930.359375
29.41294,39.28372,0.3831093534690325,1951.0833740234373,2247.3203125,2451.203125,739,2513.859375,30,22.0625,670.046875
30.16476,42.58251,0.36951897721330396,1862.8734130859373,2139.6484375,2107.96875,414,2410.125,32,23.8125,773.6171875
20.60694,40.03543,0.33194885903599736,1757.9014892578125,2207.390625,1838.15625,118,2331.5390625,21,30.9375,906.8515625
20.55,40.05,0.3342710434851346,1767.392333984375,2219.5078125,1855.859375,283,2342.703125,21,30.375,898.0546875
26.13333,48.51667,0.3563097578931638,1795.6112060546875,2142.1015625,1869.078125,314,2345.9921875,29,26.5625,879.4140625
26.13333,48.63333,0.35509494166051514,1791.701904296875,2138.2265625,1857.375,278,2342.359375,29,26.75,881.2265625
22.25,45.83333,0.38178687668703604,1897.1732177734373,2309.421875,2125.9296875,659,2498.234375,26,27.6875,857.9609375
26.18247,45.04369,0.3653189838776139,1851.8594970703125,2210.8359375,2090.4765625,698,2417.6484375,27,26.0,812.0859375
24.11111,47.00722,0.3707695694285349,1854.7349853515625,2241.640625,2051.609375,471,2437.46875,27,27.8125,850.4765625
18.22917,41.32833,0.3006060619487726,1752.289794921875,2145.9921875,1642.9375,4,2240.5234375,18,29.3125,960.5
24.01694,44.94722,0.37076720567623944,1868.4583740234373,2270.9765625,2141.0625,937,2457.71875,25,26.75,815.734375
23.66667,43.16667,0.3796900151818298,1899.7340087890625,2299.7109375,2162.015625,999,2494.2421875,26,26.4375,816.0390625
26.46245,36.34284,0.37168038066049236,1935.0928955078125,2290.78125,2459.4296875,21,2515.0859375,27,26.3125,674.9609375
18.86002,41.97106,0.3290851975875118,1732.05908203125,2166.390625,1740.8515625,377,2287.46875,22,29.6875,924.2890625
18.82448,41.72914,0.32064779165127594,1743.620849609375,2167.171875,1722.9921875,661,2272.0,20,28.625,924.71875
27.45,41.51667,0.3850456688027835,1944.058349609375,2283.3125,2428.0390625,1294,2522.15625,28,22.1875,682.625
26.06559,36.48179,0.3542329414072679,1938.575439453125,2284.625,2429.421875,4,2472.2578125,24,25.875,677.609375
29.54306,37.40199,0.3956186456665074,2018.2490234375,2299.1953125,2686.2890625,1072,2576.65625,30,20.0625,590.203125
21.31667,43.06667,0.38362063299292193,1907.1468505859373,2332.5703125,2152.4609375,894,2508.2890625,25,27.6875,851.2734375
27.92645,40.7975,0.3917316061129254,1955.571533203125,2277.609375,2385.15625,883,2548.8046875,31,22.25,701.484375
27.96667,40.73333,0.39323626212980295,1983.138671875,2287.859375,2402.796875,930,2571.9765625,31,22.0,695.3359375
26.98333,44.96667,0.3676535191729336,1846.49365234375,2187.0546875,2060.75,609,2402.4921875,29,25.5,811.71875
17.6499,42.38463,0.30763617987997977,1679.4246826171875,2103.2109375,1568.46875,73,2202.75,20,31.0625,980.984375
22.01278,50.06417,0.36965039608032746,1854.981201171875,2255.3125,1958.484375,182,2439.5,27,28.4375,904.796875
17.93333,42.43333,0.31383379537912837,1714.060546875,2132.859375,1673.296875,581,2240.234375,20,28.375,935.4140625
25.31667,49.66667,0.3522432829205465,1787.398681640625,2151.3828125,1855.1328125,145,2337.0625,28,27.125,893.7421875
21.06667,47.28333,0.3782645916981662,1886.7467041015625,2305.6015625,2066.375,442,2482.3125,26,28.25,882.8125
26.03333,48.85,0.3506991406243961,1765.9520263671875,2118.5078125,1798.3203125,140,2317.4296875,29,27.3125,900.78125
20.9234,41.75279,0.3735579480421446,1920.14990234375,2329.7109375,2248.484375,1393,2494.3828125,23,25.3125,780.234375
18.03402,40.95134,0.304051903893827,1773.53857421875,2167.5859375,1680.4921875,-16,2258.515625,18,29.0625,955.890625
27.03333,38.45,0.4084501271251139,2046.0965576171875,2363.7421875,2698.8515625,1072,2643.9375,30,21.4375,615.53125
25.3,45.78333,0.3749323953783189,1868.984619140625,2235.46875,2118.1953125,695,2444.6015625,28,26.3125,813.2109375
29.85,37.46667,0.38543639030207355,1975.885009765625,2260.265625,2591.2265625,775,2538.734375,30,21.375,608.828125
21.62949,46.84997,0.3787326561655661,1895.8758544921875,2305.3359375,2090.1953125,566,2487.671875,26,27.5,870.75
23.46417,38.80806,0.36166999492984214,1870.90185546875,2278.2578125,2185.34375,44,2457.375,25,28.875,789.453125
28.2,35.11667,0.3974708260238145,1981.6673583984373,2331.9453125,2766.8515625,74,2601.9296875,30,26.6875,557.5234375
25.3,45.25,0.3697765847955088,1857.6964111328125,2230.6875,2096.75,691,2434.46875,27,26.4375,821.953125
25.07064,45.45775,0.3714333311642515,1865.3233642578125,2240.5078125,2117.375,711,2441.2734375,27,26.25,816.8671875
16.66498,42.99622,0.298261096567794,1646.1341552734375,2057.109375,1458.1484375,84,2149.9296875,20,30.6875,1007.4921875
25.8,42.8,0.37387973038770667,1875.6044921875,2245.1953125,2159.3359375,733,2455.359375,27,26.6875,800.3515625
24.36667,47.16667,0.3686800290952244,1857.478759765625,2232.8828125,2044.984375,536,2431.75,27,27.125,847.5625
26.38178,36.35627,0.3527104288986873,1900.944580078125,2267.078125,2384.4765625,0,2453.3984375,24,26.3125,695.3984375
16.72936,42.21476,0.2918471798512708,1737.66162109375,2126.5,1572.34375,3,2211.0078125,17,29.0625,984.3046875
17.89571,42.38986,0.31039543290205507,1691.4063720703125,2122.71875,1630.9296875,329,2225.453125,20,29.625,949.8984375
16.72291,42.18068,0.2868025390094606,1709.29296875,2097.703125,1511.8203125,-21,2177.65625,17,29.125,1000.4921875
17.92326,42.39714,0.3152003381615966,1719.1239013671875,2134.9375,1661.6328125,712,2238.953125,20,28.0,941.546875
17.81667,44.45,0.3877434954821095,1948.3848876953125,2406.09375,2269.703125,1185,2557.1796875,23,26.125,827.234375
21.4,45.7,0.3860529041754826,1921.5574951171875,2346.359375,2187.328125,823,2530.828125,25,27.5,849.09375
20.8,39.4,0.31953291787236415,1794.38037109375,2192.9140625,1799.3828125,-24,2307.890625,20,29.0625,920.1640625
28.25,48.31667,0.3428973445974303,1754.3082275390625,2082.7578125,1874.9375,47,2297.40625,29,27.1875,839.8828125
28.42778,48.53778,0.31347852790551667,1709.1229248046875,2036.8359375,1784.4453125,-4,2210.15625,25,26.9375,849.1328125
28.1661,48.63167,0.3109930364148362,1698.7744140625,2026.0234375,1726.234375,-2,2192.375,25,26.6875,872.46875
23.58787,38.6124,0.35550179433705276,1886.775634765625,2278.5390625,2198.8671875,5,2453.578125,24,28.3125,782.25
22.03333,42.23333,0.3833126176343955,1910.724609375,2327.578125,2190.046875,1003,2503.6875,25,27.1875,828.0859375
26.41667,48.08333,0.35519158608899637,1791.67236328125,2137.09375,1879.203125,324,2343.359375,29,26.5,869.6171875
20.91657,47.2242,0.3785926514691461,1886.119140625,2307.46875,2061.328125,441,2486.234375,26,28.375,885.3125
22.62333,49.35806,0.366381017087161,1846.1910400390625,2239.28125,1940.046875,200,2426.0390625,27,28.25,902.9296875
24.40105,38.71784,0.37293836276102005,1874.653076171875,2315.171875,2336.6171875,324,2507.4765625,25,29.3125,731.0703125
21.45,42.86667,0.3838781886079423,1913.670166015625,2338.078125,2163.921875,943,2517.765625,25,27.5,842.375
28.40089,34.74563,0.3619163623152901,1900.3699951171875,2232.84375,2437.2265625,27,2461.109375,27,25.9375,658.28125
28.59674,35.33549,0.4091983522476288,2113.28125,2390.265625,3057.96875,2326,2651.234375,28,13.1875,455.6875
31.46299,37.57591,0.37719109533336104,1934.1268310546875,2191.5625,2525.296875,710,2471.9609375,32,20.375,588.9609375
24.42563,37.44952,0.349157311453641,1869.2860107421875,2246.828125,2144.7265625,-2,2402.21875,24,27.3125,798.8046875
18.55,41.88333,0.3162964887173233,1693.6651611328125,2133.9453125,1680.5234375,659,2239.296875,20,28.6875,935.3671875
25.22227,42.59174,0.3582039379483142,1881.40234375,2235.1953125,2097.4453125,1171,2412.984375,25,24.6875,784.2265625
25.76667,42.81667,0.3740086085227601,1875.535400390625,2246.0703125,2156.90625,726,2456.890625,27,26.6875,802.5859375
24.94961,49.67199,0.3564117821219671,1813.569580078125,2176.703125,1889.7578125,192,2377.84375,28,26.9375,887.0
17.53333,42.41667,0.3091607502187139,1691.117431640625,2113.8515625,1583.2890625,65,2216.3671875,20,30.9375,979.5234375
25.46667,42.53333,0.3841068896472092,1888.4857177734373,2267.921875,2206.546875,863,2486.640625,28,26.4375,790.4375
26.44614,47.31339,0.36056723878726493,1807.5587158203125,2157.3984375,1954.8125,411,2366.3984375,29,26.4375,845.6328125
26.42374,47.32674,0.36094927087647477,1809.960205078125,2158.7421875,1957.3515625,419,2368.0078125,29,26.4375,845.2578125
26.38069,47.89039,0.35591178221836384,1790.343017578125,2139.2890625,1886.8515625,314,2346.921875,29,26.625,868.3046875
16.88444,42.79833,0.3006807033159622,1659.195556640625,2070.875,1488.5078125,37,2165.359375,20,31.0,1000.2734375
16.88333,42.8,0.30060751830425264,1660.28564453125,2070.875,1488.5078125,40,2165.359375,20,30.9375,1000.2734375
26.01667,43.71667,0.36652763967588664,1852.2486572265625,2217.90625,2086.265625,648,2424.8125,27,26.25,819.78125
26.25583,44.8015,0.3613416465888848,1835.9903564453125,2196.4296875,2042.34375,610,2401.25,27,26.125,826.609375
22.31525,42.61817,0.3810530886168324,1905.683837890625,2319.9609375,2157.7890625,912,2502.7734375,25,27.25,842.1953125
25.93333,49.68333,0.33934375942762746,1758.66796875,2114.96875,1796.3828125,98,2298.4765625,27,27.125,895.8515625
17.08646,42.49976,0.30661731497802713,1725.0635986328125,2121.234375,1573.9140625,6,2222.3515625,20,29.75,984.515625
23.64956,38.03317,0.3394654886015318,1915.5892333984373,2274.5546875,2202.609375,-257,2434.8984375,22,27.125,776.875
20.15,53.96667,0.37360826473260456,1882.9822998046875,2301.4140625,2077.4765625,92,2481.15625,26,29.375,869.3515625
28.01667,45.53333,0.3556775555303589,1804.674072265625,2137.0546875,1966.4140625,381,2356.1875,29,25.6875,830.546875
28.95217,44.42748,0.3598768584023572,1825.386962890625,2133.09375,2009.0390625,416,2371.7578125,30,25.0,812.25
27.90333,48.51512,0.3426233641683475,1755.990966796875,2086.2421875,1844.1484375,35,2299.7421875,29,27.125,854.71875
23.65,46.11667,0.38160206799106755,1894.7088623046875,2284.59375,2146.5859375,724,2487.015625,27,27.125,830.9453125
23.0,45.63333,0.37402774727240906,1881.8377685546875,2291.9609375,2112.328125,683,2487.4765625,25,27.625,852.625
17.45593,42.94104,0.2357881868740721,1554.3363037109375,1867.5546875,1248.203125,960,1910.171875,18,25.25,876.3046875
16.60784,43.09798,0.2892583100597213,1631.21923828125,2038.1171875,1426.5078125,118,2128.828125,19,30.25,1008.3359375
18.74083,41.36639,0.31959139469079934,1739.154541015625,2154.109375,1676.28125,34,2263.9140625,21,30.3125,956.96875
18.0,41.75,0.3059956007104427,1713.0081787109375,2132.0234375,1617.71875,60,2228.3671875,19,30.5,966.9375
27.61306,48.95417,0.30511150074486393,1691.3077392578125,2000.9296875,1609.3984375,8,2169.21875,25,26.3125,913.7578125
27.60333,48.91306,0.3101825018515227,1721.650634765625,2049.5859375,1746.484375,-5,2214.1171875,24,26.5,875.6953125
27.61361,48.98417,0.31114875042940243,1701.848876953125,2007.8125,1630.0234375,5,2176.328125,26,26.25,909.5234375
17.08354,42.14236,0.2907442367264174,1737.43017578125,2126.6875,1573.3359375,-29,2211.7109375,17,29.125,979.421875
24.6005,46.72722,0.3640526008711717,1847.6051025390625,2230.5078125,2071.9453125,579,2420.0546875,26,27.1875,829.6640625
17.64449,44.00797,0.3899754690636037,1975.7159423828125,2427.1953125,2442.859375,2005,2582.21875,22,21.5625,746.609375
28.41838,34.86536,0.389136728770253,1987.0062255859373,2327.984375,2769.90625,669,2584.4140625,28,23.25,548.9296875
16.85,42.03333,0.2911099406105172,1733.786865234375,2120.7109375,1570.7109375,-22,2200.328125,17,29.125,984.7578125
16.83472,42.01583,0.2925045015183563,1735.1861572265625,2125.171875,1578.84375,13,2209.34375,17,29.0625,984.3515625
